act_symbol,date,reported,estimate
ATO,2019-03-31,1.82,1.68
ATO,2019-06-30,0.68,0.69
ATO,2019-09-30,0.49,0.48
ATO,2019-12-31,1.47,1.49
ATO,2020-03-31,1.95,1.94
ATO,2020-06-30,0.79,0.76
ATO,2020-09-30,0.53,0.52
ATO,2020-12-31,1.71,1.58
ATO,2021-03-31,2.30,2.05
ATO,2021-06-30,0.78,0.74
ATO,2021-09-30,0.37,0.37
ATO,2021-12-31,1.86,1.86
ATO,2022-03-31,2.37,2.39
ATO,2022-06-30,0.92,0.86
ATO,2022-09-30,0.51,0.45
ATO,2022-12-31,1.91,1.93
ATO,2023-03-31,2.48,2.47
ATO,2023-06-30,0.94,0.97
ATO,2023-09-30,0.80,0.74
ATO,2023-12-31,2.08,2.09
ATO,2024-03-31,2.85,2.62
ATO,2024-06-30,1.08,1.05
ATO,2024-09-30,0.86,0.84
ATO,2024-12-31,2.23,2.20
ATOM,2017-09-30,-0.27,
ATOM,2017-12-31,-0.21,
ATOM,2018-03-31,-0.26,
ATOM,2018-06-30,-0.26,
ATOM,2018-09-30,-0.28,-0.20
ATOM,2018-12-31,-0.22,-0.19
ATOM,2019-03-31,-0.24,-0.21
ATOM,2019-06-30,-0.24,-0.21
ATOM,2019-09-30,-0.19,-0.20
ATOM,2019-12-31,-0.18,-0.17
ATOM,2020-03-31,-0.22,-0.17
ATOM,2020-06-30,-0.21,-0.20
ATOS,2022-09-30,-0.06,
ATOS,2022-12-31,-0.06,
ATOS,2023-03-31,-0.05,
ATOS,2023-06-30,-0.06,
ATOS,2023-09-30,-0.05,
ATOS,2023-12-31,-0.06,-0.05
ATOS,2024-03-31,-0.05,-0.07
ATOS,2024-06-30,-0.05,-0.05
ATOS,2024-09-30,-0.05,-0.06
ATOS,2024-12-31,-0.05,-0.06
ATR,2016-09-30,0.82,0.83
ATR,2016-12-31,0.69,0.66
ATR,2017-03-31,0.77,0.75
ATR,2017-06-30,1.01,0.97
ATR,2017-09-30,0.83,0.80
ATR,2017-12-31,0.81,0.71
ATR,2018-03-31,0.99,0.93
ATR,2018-06-30,1.09,1.01
ATR,2018-09-30,0.99,0.93
ATR,2018-12-31,0.92,0.84
ATR,2019-03-31,1.07,0.98
ATR,2019-06-30,1.15,1.13
ATR,2019-09-30,0.93,0.95
ATR,2019-12-31,0.80,0.79
ATR,2020-03-31,0.93,0.88
ATR,2020-06-30,0.80,0.68
ATR,2020-09-30,1.00,0.84
ATR,2020-12-31,0.92,0.90
ATR,2021-03-31,1.09,0.90
ATR,2021-06-30,0.91,0.97
ATR,2021-09-30,0.94,0.94
ATR,2021-12-31,0.93,0.92
ATR,2022-03-31,0.96,0.96
ATR,2022-06-30,0.96,0.96
ATR,2022-09-30,0.95,0.93
ATR,2022-12-31,0.92,0.78
ATR,2023-03-31,0.95,0.90
ATR,2023-06-30,1.23,1.13
ATR,2023-09-30,1.39,1.28
ATR,2023-12-31,1.21,1.12
ATR,2024-03-31,1.26,1.13
ATR,2024-06-30,1.37,1.36
ATR,2024-09-30,1.49,1.43
ATR,2024-12-31,1.52,1.26
ATRA,2016-09-30,-0.88,-0.79
ATRA,2016-12-31,-0.63,-0.91
ATRA,2017-03-31,-0.88,-0.77
ATRA,2017-06-30,-0.94,-0.91
ATRA,2017-09-30,-1.02,-1.03
ATRA,2017-12-31,-1.15,-1.15
ATRA,2018-03-31,-1.05,-0.93
ATRA,2018-06-30,-1.15,-0.97
ATRA,2018-09-30,-1.29,-1.18
ATRA,2018-12-31,-1.75,-1.31
ATRA,2019-03-31,-1.44,-1.48
ATRA,2019-06-30,-1.60,-1.45
ATRA,2019-09-30,-1.31,-1.40
ATRA,2019-12-31,-1.36,-1.30
ATRA,2020-03-31,-1.20,-1.36
ATRA,2020-06-30,-1.14,-1.21
ATRA,2020-09-30,-0.92,-1.10
ATRA,2020-12-31,-0.95,-0.73
ATRA,2021-03-31,-0.86,-0.93
ATRA,2021-06-30,-0.91,-0.88
ATRA,2021-09-30,-0.90,-0.92
ATRA,2021-12-31,-0.96,-0.60
ATRA,2022-03-31,-0.87,-0.98
ATRA,2022-06-30,-0.31,-0.91
ATRA,2022-09-30,-0.82,-0.78
ATRA,2022-12-31,-0.72,-0.61
ATRA,2023-03-31,-0.72,-0.40
ATRA,2023-06-30,-17.00,-16.25
ATRA,2023-09-30,-16.50,-15.75
ATRA,2023-12-31,-14.00,-15.25
ATRA,2024-03-31,-5.75,-9.25
ATRA,2024-06-30,-3.10,-1.25
ATRA,2024-09-30,-2.93,-3.77
ATRA,2024-12-31,-1.19,-3.82
ATRC,2016-09-30,-0.21,-0.28
ATRC,2016-12-31,-0.27,-0.32
ATRC,2017-03-31,-0.32,-0.33
ATRC,2017-06-30,-0.21,-0.25
ATRC,2017-09-30,-0.22,-0.24
ATRC,2017-12-31,-0.08,-0.21
ATRC,2018-03-31,-0.31,-0.26
ATRC,2018-06-30,-0.19,-0.22
ATRC,2018-09-30,-0.24,-0.22
ATRC,2018-12-31,-0.21,-0.19
ATRC,2019-03-31,-0.20,-0.24
ATRC,2019-06-30,-0.17,-0.18
ATRC,2019-09-30,-0.33,-0.28
ATRC,2019-12-31,-0.37,-0.41
ATRC,2020-03-31,-0.36,-0.38
ATRC,2020-06-30,-0.20,-0.56
ATRC,2020-09-30,-0.11,-0.34
ATRC,2020-12-31,-0.42,-0.29
ATRC,2021-03-31,-0.38,-0.41
ATRC,2021-06-30,-0.36,-0.33
ATRC,2021-09-30,2.11,-0.33
ATRC,2021-12-31,-0.30,-0.26
ATRC,2022-03-31,-0.33,-0.27
ATRC,2022-06-30,-0.32,-0.30
ATRC,2022-09-30,-0.27,-0.25
ATRC,2022-12-31,-0.09,-0.18
ATRC,2023-03-31,-0.23,-0.34
ATRC,2023-06-30,-0.12,-0.27
ATRC,2023-09-30,-0.20,-0.30
ATRC,2023-12-31,-0.21,-0.22
ATRC,2024-03-31,-0.25,-0.21
ATRC,2024-06-30,-0.17,-0.15
ATRC,2024-09-30,-0.17,-0.20
ATRC,2024-12-31,-0.08,-0.15
ATRO,2016-09-30,0.41,0.45
ATRO,2016-12-31,0.33,0.43
ATRO,2017-03-31,0.38,0.29
ATRO,2017-06-30,0.26,0.40
ATRO,2017-09-30,0.26,0.40
ATRO,2017-12-31,0.41,0.44
ATRO,2018-03-31,0.41,0.44
ATRO,2018-06-30,0.49,0.34
ATRO,2018-09-30,0.52,0.47
ATRO,2018-12-31,0.37,0.35
ATRO,2019-03-31,0.48,0.37
ATRO,2019-06-30,0.19,0.35
ATRO,2019-09-30,0.00,0.28
ATRO,2019-12-31,0.19,
ATRO,2020-03-31,0.06,-0.07
ATRO,2020-06-30,-0.36,-0.31
ATRO,2020-09-30,-0.17,-0.17
ATRO,2020-12-31,-0.19,-0.11
ATRO,2021-03-31,-0.39,-0.05
ATRO,2021-06-30,-0.26,-0.17
ATRO,2021-09-30,-0.23,-0.16
ATRO,2021-12-31,-0.28,-0.09
ATRO,2022-03-31,-0.38,-0.22
ATRO,2022-06-30,-0.34,-0.24
ATRO,2022-09-30,-0.46,-0.40
ATRO,2022-12-31,-0.21,-0.16
ATRO,2023-03-31,-0.14,-0.08
ATRO,2023-06-30,-0.37,-0.03
ATRO,2023-09-30,-0.18,0.03
ATRO,2023-12-31,0.20,0.12
ATRO,2024-03-31,-0.09,0.05
ATRO,2024-06-30,0.04,0.17
ATRO,2024-09-30,0.35,0.18
ATRO,2024-12-31,0.48,0.21
ATRS,2019-03-31,-0.03,-0.04
ATRS,2019-06-30,-0.01,-0.04
ATRS,2019-09-30,0.01,-0.02
ATRS,2019-12-31,0.03,0.00
ATRS,2020-03-31,-0.01,0.00
ATRS,2020-06-30,0.01,-0.01
ATRS,2020-09-30,0.03,0.03
ATRS,2020-12-31,0.03,0.04
ATRS,2021-03-31,0.02,0.02
ATRS,2021-06-30,0.03,0.02
ATRS,2021-09-30,0.03,0.03
ATRS,2021-12-31,0.02,0.01
ATRS,2022-03-31,-0.01,0.00
ATS,2022-03-31,,
ATS,2022-06-30,,
ATS,2022-09-30,,
ATS,2022-12-31,0.38,
ATS,2023-03-31,0.54,
ATS,2023-06-30,0.51,0.50
ATS,2023-09-30,0.46,0.48
ATS,2023-12-31,0.48,0.48
ATS,2024-03-31,0.48,0.41
ATS,2024-06-30,0.37,0.38
ATS,2024-09-30,0.18,0.25
ATS,2024-12-31,0.23,0.23
ATSG,2016-09-30,0.14,0.15
ATSG,2016-12-31,0.19,0.20
ATSG,2017-03-31,0.17,0.12
ATSG,2017-06-30,0.21,0.19
ATSG,2017-09-30,0.22,0.20
ATSG,2017-12-31,0.30,0.27
ATSG,2018-03-31,0.35,0.25
ATSG,2018-06-30,0.28,0.28
ATSG,2018-09-30,0.31,0.32
ATSG,2018-12-31,0.36,0.33
ATSG,2019-03-31,0.37,0.28
ATSG,2019-06-30,0.27,0.24
ATSG,2019-09-30,0.31,0.27
ATSG,2019-12-31,0.56,0.43
ATSG,2020-03-31,0.43,0.37
ATSG,2020-06-30,0.47,0.31
ATSG,2020-09-30,0.44,0.33
ATSG,2020-12-31,0.38,0.34
ATSG,2021-03-31,0.19,0.26
ATSG,2021-06-30,0.35,0.26
ATSG,2021-09-30,0.60,0.46
ATSG,2021-12-31,0.52,
ATSG,2022-03-31,0.56,0.45
ATSG,2022-06-30,0.59,0.51
ATSG,2022-09-30,0.60,0.53
ATSG,2022-12-31,0.53,0.57
ATSG,2023-03-31,0.36,0.47
ATSG,2023-06-30,0.57,0.37
ATSG,2023-09-30,0.32,0.49
ATSG,2023-12-31,0.18,0.29
ATSG,2024-03-31,0.16,0.13
ATSG,2024-06-30,0.19,0.16
ATSG,2024-09-30,0.13,0.19
ATSG,2024-12-31,0.40,0.35
ATSPT,2021-03-31,,
ATSPT,2021-06-30,,
ATSPT,2021-09-30,,
ATSPT,2021-12-31,,
ATTO,2016-09-30,0.20,0.23
ATTO,2016-12-31,0.19,0.17
ATTO,2017-03-31,0.17,0.08
ATTO,2017-06-30,0.13,0.14
ATTO,2017-09-30,0.24,0.23
ATTO,2017-12-31,0.21,0.25
ATTO,2018-03-31,0.10,0.17
ATTO,2018-06-30,0.20,0.19
ATTO,2018-09-30,0.25,0.21
ATTO,2018-12-31,0.21,0.16
ATTO,2019-03-31,-0.06,0.10
ATTO,2019-06-30,-0.05,0.75
ATTO,2019-09-30,0.15,0.90
ATTO,2019-12-31,-0.96,0.30
ATTO,2020-03-31,-0.25,0.40
ATTO,2020-06-30,-0.14,-0.70
ATTO,2020-09-30,-0.09,-0.23
ATTO,2020-12-31,0.32,0.15
ATTO,2021-03-31,-0.70,-0.04
ATTO,2021-06-30,0.11,0.32
ATTO,2021-09-30,0.14,0.32
ATTO,2021-12-31,-2.43,
ATTO,2022-03-31,-0.52,-0.54
ATTO,2022-06-30,-0.13,-0.15
ATTO,2022-09-30,0.10,-0.10
ATTO,2022-12-31,,
ATTO,2023-03-31,,
ATTU,2016-09-30,-0.10,0.03
ATTU,2016-12-31,0.06,0.01
ATTU,2017-03-31,-0.02,-0.01
ATTU,2017-06-30,-0.12,0.02
ATTU,2017-09-30,0.04,0.02
ATTU,2017-12-31,0.00,0.06
ATTU,2018-03-31,0.07,-0.05
ATTU,2018-06-30,0.08,0.00
ATTU,2018-09-30,0.20,0.03
ATTU,2018-12-31,0.17,0.09
ATU,2016-11-30,0.20,0.17
ATU,2017-02-28,0.11,0.12
ATU,2017-05-31,0.32,0.31
ATU,2017-08-31,0.19,0.21
ATU,2017-11-30,0.19,0.18
ATU,2018-02-28,0.13,0.14
ATU,2018-05-31,0.39,0.36
ATU,2018-08-31,0.39,0.35
ATU,2018-11-30,0.27,0.24
ATU,2019-02-28,0.19,0.17
ATU,2019-05-31,0.45,0.40
ATU,2019-08-31,0.21,0.18
ATUS,2016-12-31,,
ATUS,2017-03-31,,
ATUS,2017-06-30,-0.17,-0.10
ATUS,2017-09-30,-0.08,-0.01
ATUS,2017-12-31,0.00,-0.01
ATUS,2018-03-31,-0.16,-0.13
ATUS,2018-06-30,-0.08,-0.05
ATUS,2018-09-30,0.04,-0.04
ATUS,2018-12-31,0.31,0.14
ATUS,2019-03-31,0.14,0.04
ATUS,2019-06-30,0.13,0.08
ATUS,2019-09-30,0.12,0.12
ATUS,2019-12-31,0.10,0.20
ATUS,2020-03-31,0.00,0.11
ATUS,2020-06-30,0.19,0.15
ATUS,2020-09-30,0.34,0.23
ATUS,2020-12-31,0.60,0.35
ATUS,2021-03-31,0.58,0.29
ATUS,2021-06-30,0.52,0.47
ATUS,2021-09-30,0.58,0.50
ATUS,2021-12-31,0.56,0.51
ATUS,2022-03-31,0.43,0.30
ATUS,2022-06-30,0.35,0.33
ATUS,2022-09-30,0.19,0.34
ATUS,2022-12-31,-0.43,0.22
ATUS,2023-03-31,0.06,0.05
ATUS,2023-06-30,0.17,0.05
ATUS,2023-09-30,0.15,0.09
ATUS,2023-12-31,-0.26,0.07
ATUS,2024-03-31,-0.05,0.01
ATUS,2024-06-30,0.03,0.08
ATUS,2024-09-30,-0.09,0.02
ATUS,2024-12-31,-0.12,0.03
ATVI,2016-09-30,0.49,0.43
ATVI,2016-12-31,0.92,0.76
ATVI,2017-03-31,0.31,0.22
ATVI,2017-06-30,0.55,0.30
ATVI,2017-09-30,0.60,0.50
ATVI,2017-12-31,0.94,0.94
ATVI,2018-03-31,0.38,0.35
ATVI,2018-06-30,0.62,0.36
ATVI,2018-09-30,0.52,0.51
ATVI,2018-12-31,1.29,1.29
ATVI,2019-03-31,0.31,0.25
ATVI,2019-06-30,0.38,0.26
ATVI,2019-09-30,0.32,0.25
ATVI,2019-12-31,1.23,1.20
ATVI,2020-03-31,0.58,0.39
ATVI,2020-06-30,0.97,0.68
ATVI,2020-09-30,0.71,0.64
ATVI,2020-12-31,1.21,1.18
ATVI,2021-03-31,0.84,0.69
ATVI,2021-06-30,0.91,0.76
ATVI,2021-09-30,0.72,0.71
ATVI,2021-12-31,1.25,1.30
ATVI,2022-03-31,0.38,0.73
ATVI,2022-06-30,0.49,0.46
ATVI,2022-09-30,0.68,0.51
ATVI,2022-12-31,1.87,1.51
ATVI,2023-03-31,0.60,0.58
ATVI,2023-06-30,1.08,0.90
ATXI,2019-03-31,-0.82,-0.44
ATXI,2019-06-30,-0.43,-0.57
ATXI,2019-09-30,-0.14,-0.32
ATXI,2019-12-31,-0.32,
ATXI,2020-03-31,-0.08,-0.17
ATXI,2020-06-30,-0.11,-0.10
ATXI,2020-09-30,-0.06,-0.10
ATXI,2020-12-31,,
ATXI,2021-03-31,,
ATXI,2021-06-30,,
ATXS,2020-09-30,-3.36,-3.06
ATXS,2020-12-31,-2.70,-2.04
ATXS,2021-03-31,-1.44,-1.08
ATXS,2021-06-30,-5.34,-1.56
ATXS,2021-09-30,-0.61,-0.92
ATXS,2021-12-31,-0.73,-0.61
ATXS,2022-03-31,-1.18,-0.73
ATXS,2022-06-30,-0.86,-1.04
ATXS,2022-09-30,-0.87,-0.92
ATXS,2022-12-31,-0.72,-0.74
ATXS,2023-03-31,-0.40,-0.51
ATXS,2023-06-30,-0.45,-0.50
ATXS,2023-09-30,-0.63,-0.51
ATXS,2023-12-31,-0.86,-0.69
ATXS,2024-03-31,-0.38,-0.35
ATXS,2024-06-30,-0.43,-0.37
ATXS,2024-09-30,-0.42,-0.42
ATXS,2024-12-31,-0.44,-0.45
ATY,2020-03-31,,
ATY,2020-06-30,,
ATY,2020-09-30,0.05,
ATY,2020-12-31,0.10,
ATY,2021-03-31,0.06,
ATY,2021-06-30,0.05,0.03
ATY,2021-09-30,0.05,0.05
ATY,2021-12-31,0.03,0.06
ATY,2022-03-31,-0.06,-0.01
ATY,2022-06-30,0.02,-0.02
ATY,2022-09-30,-0.02,0.02
ATY,2022-12-31,-0.01,-0.01
ATYR,2023-06-30,-0.22,-0.27
ATYR,2023-09-30,-0.20,-0.21
ATYR,2023-12-31,-0.25,-0.23
ATYR,2024-03-31,-0.23,-0.24
ATYR,2024-06-30,-0.23,-0.22
ATYR,2024-09-30,-0.23,-0.22
ATYR,2024-12-31,-0.23,-0.22
AU,2016-12-31,,
AU,2017-03-31,,
AU,2017-06-30,,
AU,2017-09-30,,
AU,2017-12-31,,
AU,2018-03-31,,
AU,2018-06-30,,
AU,2018-09-30,,
AU,2018-12-31,,
AU,2019-03-31,,
AU,2019-06-30,,
AU,2019-09-30,,
AU,2019-12-31,0.34,
AU,2020-03-31,0.34,
AU,2020-06-30,0.34,
AU,2020-09-30,,
AU,2020-12-31,0.48,
AU,2021-03-31,0.48,
AU,2021-06-30,0.39,
AU,2021-09-30,,
AU,2021-12-31,,
AU,2022-03-31,,
AU,2022-06-30,,
AU,2022-09-30,,
AU,2022-12-31,,
AU,2023-03-31,0.16,
AU,2023-06-30,0.17,0.55
AU,2023-09-30,,
AU,2023-12-31,,
AU,2024-03-31,,
AU,2024-06-30,0.60,0.51
AU,2024-09-30,0.56,0.64
AU,2024-12-31,0.89,1.27
AUB,2018-06-30,0.82,0.62
AUB,2018-09-30,0.60,0.66
AUB,2018-12-31,0.70,0.68
AUB,2019-03-31,0.66,0.68
AUB,2019-06-30,0.70,0.70
AUB,2019-09-30,0.69,0.69
AUB,2019-12-31,0.71,0.71
AUB,2020-03-31,0.09,0.41
AUB,2020-06-30,0.39,0.30
AUB,2020-09-30,0.74,0.52
AUB,2020-12-31,0.93,0.74
AUB,2021-03-31,0.82,0.76
AUB,2021-06-30,1.05,0.73
AUB,2021-09-30,0.94,0.74
AUB,2021-12-31,0.71,0.73
AUB,2022-03-31,0.60,0.65
AUB,2022-06-30,0.69,
AUB,2022-09-30,0.74,
AUB,2022-12-31,0.90,0.83
AUB,2023-03-31,0.63,0.82
AUB,2023-06-30,0.74,0.70
AUB,2023-09-30,0.80,0.76
AUB,2023-12-31,0.78,0.75
AUB,2024-03-31,0.65,0.70
AUB,2024-06-30,0.63,0.68
AUB,2024-09-30,0.83,0.84
AUB,2024-12-31,0.67,0.76
AUD,2020-03-31,-0.07,-0.09
AUD,2020-06-30,-0.40,-0.38
AUD,2020-09-30,-0.13,-0.02
AUD,2020-12-31,-1.21,0.21
AUD,2021-03-31,-0.10,-0.11
AUD,2021-06-30,0.01,0.09
AUD,2021-09-30,-0.04,0.06
AUD,2021-12-31,0.16,0.13
AUD,2022-03-31,-0.08,-0.08
AUD,2022-06-30,-0.01,0.07
AUD,2022-09-30,-0.04,-0.05
AUD,2022-12-31,-0.09,0.03
AUD,2023-03-31,-0.25,-0.25
AUDC,2016-12-31,0.08,0.08
AUDC,2017-03-31,0.07,0.07
AUDC,2017-06-30,0.08,0.08
AUDC,2017-09-30,0.10,0.09
AUDC,2017-12-31,0.12,0.11
AUDC,2018-03-31,0.13,0.09
AUDC,2018-06-30,0.14,0.10
AUDC,2019-06-30,0.22,
AUDC,2019-09-30,0.24,
AUDC,2019-12-31,0.26,
AUDC,2020-03-31,0.25,
AUDC,2020-06-30,0.32,0.27
AUDC,2020-09-30,0.38,0.31
AUDC,2020-12-31,0.44,0.38
AUDC,2021-03-31,0.37,0.33
AUDC,2021-06-30,0.37,0.37
AUDC,2021-09-30,0.38,0.38
AUDC,2021-12-31,0.39,0.39
AUDC,2022-03-31,0.33,0.38
AUDC,2022-06-30,0.34,0.34
AUDC,2022-09-30,0.32,0.35
AUDC,2022-12-31,0.36,0.39
AUDC,2023-03-31,0.36,0.39
AUDC,2023-06-30,0.16,0.09
AUDC,2023-09-30,0.25,0.18
AUDC,2023-12-31,0.28,0.24
AUDC,2024-03-31,0.17,0.20
AUDC,2024-06-30,0.18,0.18
AUDC,2024-09-30,0.16,0.25
AUDC,2024-12-31,0.37,0.24
AUG,2016-09-30,0.00,
AUG,2016-12-31,-0.05,
AUG,2017-03-31,-0.01,
AUG,2017-06-30,0.00,
AUG,2017-09-30,0.02,-0.01
AUG,2017-12-31,-0.03,-0.01
AUG,2018-03-31,-0.04,-0.02
AUG,2018-06-30,-0.06,-0.02
AUG,2018-09-30,-0.06,-0.02
AUG,2018-12-31,-0.02,
AUG,2019-03-31,-0.02,-0.05
AUG,2019-06-30,-0.04,-0.03
AUG,2019-09-30,-0.03,-0.02
AUG,2019-12-31,-0.02,-0.03
AUG,2020-03-31,-0.02,-0.01
AUG,2020-06-30,-0.01,-0.01
AUGX,2020-09-30,,
AUGX,2020-12-31,,
AUGX,2021-03-31,,
AUGX,2021-06-30,-0.17,-0.19
AUGX,2021-09-30,-0.11,-0.10
AUGX,2021-12-31,-0.16,-0.15
AUGX,2022-03-31,-0.16,-0.14
AUGX,2022-06-30,-0.17,-0.15
AUGX,2022-09-30,-0.15,-0.15
AUGX,2022-12-31,-0.15,-0.15
AUGX,2023-03-31,-0.14,-0.15
AUGX,2023-06-30,-0.12,-0.13
AUGX,2023-09-30,-0.10,-0.12
AUGX,2023-12-31,-0.09,
AUGX,2024-03-31,-0.12,-0.12
AUGX,2024-06-30,-0.16,-0.12
AUMN,2016-09-30,-0.01,
AUMN,2016-12-31,0.01,
AUMN,2017-03-31,-0.01,
AUMN,2017-06-30,0.00,
AUMN,2017-09-30,0.00,
AUMN,2017-12-31,-0.02,
AUMN,2018-03-31,-0.01,
AUMN,2018-06-30,-0.02,
AUMN,2018-09-30,0.02,
AUMN,2018-12-31,-0.01,
AUMN,2019-03-31,-0.02,
AUMN,2019-06-30,-0.03,
AUMN,2019-09-30,-0.02,
AUMN,2019-12-31,0.01,
AUMN,2020-03-31,-0.03,
AUMN,2020-06-30,-0.02,-0.03
AUMN,2020-09-30,-0.01,
AUMN,2020-12-31,-0.01,
AUMN,2021-03-31,-0.02,
AUMN,2021-06-30,0.00,
AUMN,2021-09-30,0.00,
AUMN,2021-12-31,0.01,
AUMN,2022-03-31,0.00,
AUMN,2022-06-30,-0.50,
AUMN,2022-09-30,-0.50,
AUMN,2022-12-31,-0.50,
AUMN,2023-03-31,-0.50,
AUMN,2023-06-30,-0.21,
AUMN,2023-09-30,-0.38,
AUMN,2023-12-31,-0.02,
AUMN,2024-03-31,-0.12,
AUMN,2024-06-30,-0.13,
AUMN,2024-09-30,-0.04,
AUNA,2023-03-31,,
AUNA,2023-06-30,,
AUNA,2023-09-30,,
AUNA,2023-12-31,,
AUNA,2024-03-31,0.10,0.14
AUNA,2024-06-30,0.03,0.15
AUNA,2024-09-30,0.26,0.21
AUNA,2024-12-31,0.12,0.15
AUO,2016-09-30,0.16,
AUO,2016-12-31,0.29,
AUO,2017-03-31,0.32,
AUO,2017-06-30,0.34,0.36
AUO,2017-09-30,0.30,0.29
AUO,2017-12-31,0.15,0.14
AUO,2018-03-31,0.15,0.04
AUO,2018-06-30,0.04,
AUO,2018-09-30,0.15,
AUO,2018-12-31,0.01,
AUO,2019-03-31,-0.12,-0.16
AUO,2019-06-30,-0.09,
AUPH,2016-09-30,-0.19,-0.14
AUPH,2016-12-31,-0.22,-0.10
AUPH,2017-03-31,-0.20,-0.11
AUPH,2017-06-30,-0.03,-0.13
AUPH,2017-09-30,-0.16,-0.14
AUPH,2017-12-31,-0.04,-0.14
AUPH,2018-03-31,-0.18,-0.16
AUPH,2018-06-30,-0.19,-0.16
AUPH,2018-09-30,-0.21,-0.17
AUPH,2018-12-31,-0.17,-0.14
AUPH,2019-03-31,-0.16,-0.16
AUPH,2019-06-30,-0.17,-0.15
AUPH,2019-09-30,-0.21,-0.19
AUPH,2019-12-31,-0.29,-0.21
AUPH,2020-03-31,-0.15,-0.20
AUPH,2020-06-30,-0.26,-0.23
AUPH,2020-09-30,-0.28,-0.22
AUPH,2020-12-31,-0.05,-0.31
AUPH,2021-03-31,-0.40,-0.35
AUPH,2021-06-30,-0.37,-0.35
AUPH,2021-09-30,-0.39,-0.31
AUPH,2021-12-31,-0.25,-0.26
AUPH,2022-03-31,-0.27,-0.26
AUPH,2022-06-30,-0.25,-0.22
AUPH,2022-09-30,-0.06,-0.18
AUPH,2022-12-31,-0.18,-0.26
AUPH,2023-03-31,-0.18,-0.26
AUPH,2023-06-30,-0.18,-0.24
AUPH,2023-09-30,-0.09,-0.17
AUPH,2023-12-31,-0.19,-0.18
AUPH,2024-03-31,-0.03,-0.17
AUPH,2024-06-30,0.02,0.01
AUPH,2024-09-30,0.10,0.02
AUPH,2024-12-31,0.09,0.03
AUR,2024-06-30,-0.12,
AUR,2024-09-30,-0.13,
AUR,2024-12-31,-0.11,
AURA,2020-12-31,,
AURA,2021-03-31,,
AURA,2021-06-30,,
AURA,2021-09-30,-28.33,
AURA,2021-12-31,-28.33,
AURA,2022-03-31,-0.44,-0.44
AURA,2022-06-30,-0.46,-0.48
AURA,2022-09-30,-0.53,-0.52
AURA,2022-12-31,-0.52,-0.58
AURA,2023-03-31,-0.46,-0.52
AURA,2023-06-30,-0.48,-0.49
AURA,2023-09-30,-0.48,-0.54
AURA,2023-12-31,-0.50,-0.39
AURA,2024-03-31,-0.40,-0.51
AURA,2024-06-30,-0.41,-0.45
AURA,2024-09-30,-0.42,-0.44
AURA,2024-12-31,-0.52,-0.43
AUST,2021-03-31,,
AUST,2021-06-30,,
AUST,2021-09-30,,
AUST,2021-12-31,,
AUST,2022-03-31,-0.02,
AUST,2022-06-30,-0.04,-0.02
AUST,2022-09-30,0.04,-0.04
AUST,2022-12-31,-0.05,-0.04
AUST,2023-03-31,-0.04,-0.05
AUST,2023-06-30,-0.11,-0.04
AUST,2023-09-30,-0.02,-0.04
AUST,2023-12-31,-0.13,-0.05
AUTL,2017-06-30,,
AUTL,2017-09-30,,
AUTL,2017-12-31,,
AUTL,2018-03-31,,
AUTL,2018-06-30,,
AUTL,2018-09-30,,
AUTL,2018-12-31,-0.52,-0.42
AUTL,2019-03-31,-0.69,-0.58
AUTL,2019-06-30,-0.65,-0.76
AUTL,2019-09-30,-0.61,-0.87
AUTL,2019-12-31,-0.93,-0.71
AUTL,2020-03-31,-0.60,-0.71
AUTL,2020-06-30,-0.62,-0.70
AUTL,2020-09-30,-0.72,-0.66
AUTL,2020-12-31,-0.82,-0.75
AUTL,2021-03-31,-0.53,-0.62
AUTL,2021-06-30,-0.47,-0.50
AUTL,2021-09-30,-0.47,-0.50
AUTL,2021-12-31,-0.51,-0.49
AUTL,2022-03-31,-0.41,-0.51
AUTL,2022-06-30,-0.46,-0.42
AUTL,2022-09-30,-0.47,-0.46
AUTL,2022-12-31,-0.47,-0.46
AUTL,2023-03-31,-0.23,-0.31
AUTL,2023-06-30,-0.26,-0.22
AUTL,2023-09-30,-0.26,-0.24
AUTL,2023-12-31,-0.44,-0.26
AUTL,2024-03-31,-0.24,-0.10
AUTL,2024-06-30,-0.22,-0.19
AUTL,2024-09-30,-0.31,-0.21
AUTL,2024-12-31,-0.09,-0.21
AUTO,2016-09-30,0.49,0.47
AUTO,2016-12-31,0.35,0.29
AUTO,2017-03-31,0.26,0.20
AUTO,2017-06-30,0.19,0.20
AUTO,2017-09-30,0.18,0.18
AUTO,2017-12-31,0.01,0.15
AUTO,2018-03-31,-0.07,-0.02
AUTO,2018-06-30,-0.22,-0.02
AUTO,2018-09-30,-0.33,-0.21
AUTO,2018-12-31,-0.28,-0.29
AUTO,2019-03-31,-0.31,-0.32
AUTO,2019-06-30,-0.34,-0.14
AUTO,2019-09-30,-0.12,-0.08
AUTO,2019-12-31,-0.19,0.04
AUTO,2020-03-31,-0.27,-0.13
AUTO,2020-06-30,-0.06,-0.18
AUTO,2020-09-30,0.01,0.02
AUTO,2020-12-31,-0.04,-0.14
AUTO,2021-03-31,0.06,-0.12
AUTO,2021-06-30,-0.02,-0.08
AUTO,2021-09-30,-0.20,-0.07
AUVI,2019-12-31,,
AUVI,2020-03-31,,
AUVI,2020-06-30,,
AUVI,2020-09-30,-0.14,
AUVI,2020-12-31,-0.40,
